coarse_cell_id,landuse,SavedRestoredHa,ModelRestorableAreaHa,DifferenceHa,Passes
88600,ForestDryPoor,2.89,2.8900000000000023,-2.220446049250313e-15,TRUE
88601,ForestDryPoor,3.48,3.480000000000003,-3.1086244689504383e-15,TRUE
88602,ForestDryPoor,3.74,3.7400000000000033,-3.1086244689504383e-15,TRUE
88603,ForestDryPoor,3.85,3.850000000000003,-3.1086244689504383e-15,TRUE
88604,ForestDryPoor,3.41,3.410000000000003,-2.6645352591003757e-15,TRUE
88605,ForestDryPoor,3.49,3.490000000000003,-2.6645352591003757e-15,TRUE
88606,ForestDryPoor,2.83,2.8300000000000027,-2.6645352591003757e-15,TRUE
88612,ForestDryPoor,1.51,1.5100000000000011,-1.1102230246251565e-15,TRUE
88895,ForestDryPoor,1.91,1.9100000000000017,-1.7763568394002505e-15,TRUE
88896,ForestDryPoor,3.56,3.560000000000003,-3.1086244689504383e-15,TRUE
88897,ForestDryPoor,3.95,3.950000000000004,-3.9968028886505635e-15,TRUE
88898,ForestDryPoor,3.86,3.860000000000003,-3.1086244689504383e-15,TRUE
88899,ForestDryPoor,3.22,3.220000000000003,-2.6645352591003757e-15,TRUE
88900,ForestDryPoor,3.49,3.490000000000003,-2.6645352591003757e-15,TRUE
88901,ForestDryPoor,2.91,2.910000000000003,-2.6645352591003757e-15,TRUE
88903,ForestDryPoor,1.2,1.200000000000001,-1.1102230246251565e-15,TRUE
88904,ForestDryPoor,3.97,3.9700000000000033,-3.1086244689504383e-15,TRUE
88905,OpenWetRich,1.98,1.9800000000000015,-1.5543122344752192e-15,TRUE
88906,ForestDryPoor,2.84,2.8400000000000025,-2.6645352591003757e-15,TRUE
88907,ForestDryPoor,1.3,1.3000000000000012,-1.1102230246251565e-15,TRUE
89191,ForestDryPoor,3.59,3.5900000000000034,-3.552713678800501e-15,TRUE
89192,ForestDryPoor,3.58,3.580000000000003,-3.1086244689504383e-15,TRUE
89193,ForestDryPoor,3.66,3.6600000000000033,-3.1086244689504383e-15,TRUE
89194,ForestDryPoor,3.41,3.410000000000003,-2.6645352591003757e-15,TRUE
89195,ForestDryPoor,3.49,3.490000000000003,-2.6645352591003757e-15,TRUE
89196,ForestDryPoor,1.84,1.8400000000000016,-1.5543122344752192e-15,TRUE
89199,ForestDryPoor,3.52,3.520000000000003,-3.1086244689504383e-15,TRUE
89200,ForestDryPoor,3.38,3.380000000000003,-3.1086244689504383e-15,TRUE
89201,ForestDryPoor,1.76,1.7600000000000016,-1.5543122344752192e-15,TRUE
89486,ForestDryPoor,1.26,1.2600000000000011,-1.1102230246251565e-15,TRUE
89487,ForestDryPoor,3.29,3.2900000000000027,-2.6645352591003757e-15,TRUE
89488,ForestDryPoor,3.43,3.4300000000000033,-3.1086244689504383e-15,TRUE
89489,ForestDryPoor,2.39,2.3900000000000023,-2.220446049250313e-15,TRUE
89490,ForestDryPoor,3.99,3.990000000000004,-3.9968028886505635e-15,TRUE
89491,ForestDryPoor,3.25,3.2500000000000027,-2.6645352591003757e-15,TRUE
89495,ForestDryPoor,1.15,1.150000000000001,-1.1102230246251565e-15,TRUE
89782,ForestDryPoor,3.22,3.220000000000003,-2.6645352591003757e-15,TRUE
89783,ForestDryPoor,2.97,2.9700000000000024,-2.220446049250313e-15,TRUE
89784,ForestDryPoor,3.62,3.620000000000003,-3.1086244689504383e-15,TRUE
89785,ForestDryPoor,4,4.0000000000000036,-3.552713678800501e-15,TRUE
89786,ForestDryPoor,3.77,3.770000000000003,-3.1086244689504383e-15,TRUE
89787,ForestDryPoor,1.52,1.5200000000000014,-1.3322676295501878e-15,TRUE
90077,ForestDryPoor,1.51,1.5100000000000011,-1.1102230246251565e-15,TRUE
90078,ForestDryPoor,2.9,2.9000000000000026,-2.6645352591003757e-15,TRUE
90079,ForestDryPoor,3.85,3.850000000000003,-3.1086244689504383e-15,TRUE
90080,ForestDryPoor,3.95,3.950000000000004,-3.9968028886505635e-15,TRUE
90081,ForestDryPoor,3.64,3.6400000000000032,-3.1086244689504383e-15,TRUE
90082,ForestDryPoor,1.28,1.2800000000000011,-1.1102230246251565e-15,TRUE
90372,ForestDryPoor,1.76,1.7600000000000016,-1.5543122344752192e-15,TRUE
90373,ForestDryPoor,2.85,2.8500000000000023,-2.220446049250313e-15,TRUE
90374,ForestDryPoor,3.64,3.6400000000000032,-3.1086244689504383e-15,TRUE
90375,ForestDryPoor,3.71,3.710000000000003,-3.1086244689504383e-15,TRUE
90376,ForestDryPoor,3.59,3.5900000000000034,-3.552713678800501e-15,TRUE
90377,ForestDryPoor,3.37,3.3700000000000028,-2.6645352591003757e-15,TRUE
90378,ForestDryPoor,2.57,2.570000000000002,-2.220446049250313e-15,TRUE
90379,ForestDryPoor,2.27,2.2700000000000022,-2.220446049250313e-15,TRUE
90380,ForestDryPoor,2.49,2.490000000000002,-1.7763568394002505e-15,TRUE
90381,ForestDryPoor,2.49,2.490000000000002,-1.7763568394002505e-15,TRUE
90382,ForestDryPoor,2.32,2.320000000000002,-2.220446049250313e-15,TRUE
90383,ForestDryPoor,2.63,2.6300000000000026,-2.6645352591003757e-15,TRUE
90384,ForestDryPoor,2.98,2.980000000000002,-2.220446049250313e-15,TRUE
90385,ForestDryPoor,3.42,3.420000000000003,-3.1086244689504383e-15,TRUE
90386,OpenWetRich,1.67,1.6700000000000017,-1.7763568394002505e-15,TRUE
90667,ForestDryPoor,1.19,1.190000000000001,-1.1102230246251565e-15,TRUE
90668,ForestDryPoor,1.86,1.8600000000000017,-1.5543122344752192e-15,TRUE
90669,ForestDryPoor,3.55,3.5500000000000034,-3.552713678800501e-15,TRUE
90670,ForestDryPoor,3.35,3.350000000000003,-3.1086244689504383e-15,TRUE
90671,ForestDryPoor,2.81,2.8100000000000023,-2.220446049250313e-15,TRUE
90672,ForestDryPoor,3.18,3.180000000000003,-2.6645352591003757e-15,TRUE
90673,ForestDryPoor,3.75,3.750000000000003,-3.1086244689504383e-15,TRUE
90674,ForestDryPoor,3.63,3.630000000000003,-3.1086244689504383e-15,TRUE
90675,ForestDryPoor,3.6,3.600000000000003,-3.1086244689504383e-15,TRUE
90676,ForestDryPoor,2.78,2.7800000000000025,-2.6645352591003757e-15,TRUE
90677,ForestDryPoor,2.4,2.400000000000002,-2.220446049250313e-15,TRUE
90678,ForestDryPoor,2.78,2.7800000000000025,-2.6645352591003757e-15,TRUE
90679,ForestDryPoor,3.74,3.7400000000000033,-3.1086244689504383e-15,TRUE
90680,ForestDryPoor,3.19,3.190000000000003,-3.1086244689504383e-15,TRUE
90681,ForestDryPoor,3.95,3.950000000000004,-3.9968028886505635e-15,TRUE
90682,ForestDryPoor,1.75,1.7500000000000016,-1.5543122344752192e-15,TRUE
90963,ForestDryPoor,2.24,2.240000000000002,-1.7763568394002505e-15,TRUE
90974,ForestDryPoor,1.56,1.5600000000000014,-1.3322676295501878e-15,TRUE
90975,ForestDryPoor,3.46,3.460000000000003,-3.1086244689504383e-15,TRUE
90976,ForestDryPoor,3.7,3.7000000000000033,-3.1086244689504383e-15,TRUE
90977,ForestDryPoor,3.4,3.400000000000003,-3.1086244689504383e-15,TRUE
91258,ForestDryPoor,2.54,2.5400000000000023,-2.220446049250313e-15,TRUE
91259,ForestDryPoor,1.34,1.3400000000000012,-1.1102230246251565e-15,TRUE
91270,ForestDryPoor,1.93,1.9300000000000015,-1.5543122344752192e-15,TRUE
91271,ForestDryPoor,3.7,3.7000000000000033,-3.1086244689504383e-15,TRUE
91272,ForestDryPoor,4,4.0000000000000036,-3.552713678800501e-15,TRUE
91566,ForestDryPoor,3.41,3.410000000000003,-2.6645352591003757e-15,TRUE
91567,ForestDryPoor,3.93,3.9300000000000033,-3.1086244689504383e-15,TRUE
91861,ForestDryPoor,3.34,3.340000000000003,-3.1086244689504383e-15,TRUE
91862,ForestDryPoor,2.11,2.110000000000002,-2.220446049250313e-15,TRUE
92156,ForestDryPoor,3.24,3.240000000000003,-2.6645352591003757e-15,TRUE
92157,ForestDryPoor,1.28,1.2800000000000011,-1.1102230246251565e-15,TRUE
92164,ForestDryPoor,2.01,2.0100000000000016,-1.7763568394002505e-15,TRUE
92451,ForestDryPoor,2.04,2.040000000000002,-1.7763568394002505e-15,TRUE
92452,ForestDryPoor,1.27,1.2700000000000011,-1.1102230246251565e-15,TRUE
92460,ForestDryPoor,1.84,1.8400000000000016,-1.5543122344752192e-15,TRUE
92747,OpenWetRich,2.48,2.480000000000002,-2.220446049250313e-15,TRUE
93042,ForestDryPoor,1.56,1.5600000000000014,-1.3322676295501878e-15,TRUE
93043,ForestDryPoor,2.92,2.9200000000000026,-2.6645352591003757e-15,TRUE
93044,ForestDryPoor,1.25,1.250000000000001,-1.1102230246251565e-15,TRUE
93045,ForestDryPoor,1.67,1.6700000000000017,-1.7763568394002505e-15,TRUE
93046,OpenWetRich,1.58,1.5800000000000014,-1.3322676295501878e-15,TRUE
93053,ForestDryPoor,1.87,1.8700000000000017,-1.5543122344752192e-15,TRUE
93330,ForestDryPoor,1.56,1.5600000000000014,-1.3322676295501878e-15,TRUE
93331,OpenWetRich,1.25,1.250000000000001,-1.1102230246251565e-15,TRUE
93337,ForestDryPoor,1.25,1.250000000000001,-1.1102230246251565e-15,TRUE
93338,ForestDryPoor,3.85,3.850000000000003,-3.1086244689504383e-15,TRUE
93339,ForestDryPoor,3.83,3.830000000000003,-3.1086244689504383e-15,TRUE
93343,ForestDryPoor,1.76,1.7600000000000016,-1.5543122344752192e-15,TRUE
93347,ForestDryPoor,1.05,1.050000000000001,-8.881784197001252e-16,TRUE
93348,ForestDryPoor,1.63,1.6300000000000014,-1.5543122344752192e-15,TRUE
93626,ForestDryPoor,1.89,1.8900000000000017,-1.7763568394002505e-15,TRUE
93636,ForestDryPoor,1,1.0000000000000009,-8.881784197001252e-16,TRUE
93637,ForestDryPoor,3.28,3.280000000000003,-3.1086244689504383e-15,TRUE
93638,ForestDryPoor,3.75,3.750000000000003,-3.1086244689504383e-15,TRUE
93639,ForestDryPoor,3.35,3.350000000000003,-3.1086244689504383e-15,TRUE
93640,ForestDryPoor,1.04,1.040000000000001,-8.881784197001252e-16,TRUE
93911,ForestDryPoor,1.45,1.4500000000000013,-1.3322676295501878e-15,TRUE
93917,ForestDryPoor,1.25,1.250000000000001,-1.1102230246251565e-15,TRUE
93918,ForestDryPoor,2.97,2.9700000000000024,-2.220446049250313e-15,TRUE
93919,ForestDryPoor,1.51,1.5100000000000011,-1.1102230246251565e-15,TRUE
93921,ForestDryPoor,2.88,2.8800000000000026,-2.6645352591003757e-15,TRUE
93922,ForestDryPoor,1.31,1.3100000000000012,-1.1102230246251565e-15,TRUE
93923,ForestDryPoor,1.04,1.040000000000001,-8.881784197001252e-16,TRUE
93924,ForestDryPoor,2.34,2.340000000000002,-2.220446049250313e-15,TRUE
93931,ForestDryPoor,2.35,2.3500000000000023,-2.220446049250313e-15,TRUE
93933,ForestDryPoor,1.97,1.9700000000000015,-1.5543122344752192e-15,TRUE
93934,ForestDryPoor,1.78,1.7800000000000016,-1.5543122344752192e-15,TRUE
93935,ForestDryPoor,3.01,3.0100000000000025,-2.6645352591003757e-15,TRUE
93936,ForestDryPoor,2.29,2.290000000000002,-1.7763568394002505e-15,TRUE
94206,ForestDryPoor,1.44,1.4400000000000013,-1.3322676295501878e-15,TRUE
94207,ForestDryPoor,2.08,2.080000000000002,-1.7763568394002505e-15,TRUE
94214,ForestDryPoor,3.76,3.7600000000000033,-3.552713678800501e-15,TRUE
94215,ForestDryPoor,2.19,2.190000000000002,-2.220446049250313e-15,TRUE
94216,ForestDryPoor,1.42,1.4200000000000013,-1.3322676295501878e-15,TRUE
94217,ForestDryPoor,3.34,3.340000000000003,-3.1086244689504383e-15,TRUE
94218,ForestDryPoor,3.43,3.4300000000000033,-3.1086244689504383e-15,TRUE
94219,ForestDryPoor,2.51,2.5100000000000025,-2.6645352591003757e-15,TRUE
94226,ForestDryPoor,3,3.0000000000000027,-2.6645352591003757e-15,TRUE
94231,ForestDryPoor,1.29,1.2900000000000011,-1.1102230246251565e-15,TRUE
94232,ForestDryPoor,2.2,2.200000000000002,-1.7763568394002505e-15,TRUE
94497,ForestDryPoor,2.46,2.460000000000002,-2.220446049250313e-15,TRUE
94498,ForestDryPoor,1.11,1.110000000000001,-8.881784197001252e-16,TRUE
94503,ForestDryPoor,3.27,3.270000000000003,-3.1086244689504383e-15,TRUE
94507,ForestDryPoor,3.2,3.200000000000003,-2.6645352591003757e-15,TRUE
94508,ForestDryPoor,1.53,1.5300000000000014,-1.3322676295501878e-15,TRUE
94511,ForestDryPoor,1,1.0000000000000009,-8.881784197001252e-16,TRUE
94512,ForestDryPoor,3.04,3.0400000000000027,-2.6645352591003757e-15,TRUE
94513,ForestDryPoor,2.3,2.300000000000002,-2.220446049250313e-15,TRUE
94514,ForestDryPoor,2.37,2.370000000000002,-1.7763568394002505e-15,TRUE
94521,ForestDryPoor,1.9,1.9000000000000017,-1.7763568394002505e-15,TRUE
94790,ForestDryPoor,2.93,2.9300000000000024,-2.220446049250313e-15,TRUE
94792,ForestDryPoor,3.09,3.0900000000000025,-2.6645352591003757e-15,TRUE
94796,ForestDryPoor,1.97,1.9700000000000015,-1.5543122344752192e-15,TRUE
94797,ForestDryPoor,1.05,1.050000000000001,-8.881784197001252e-16,TRUE
94798,ForestDryPoor,3.27,3.270000000000003,-3.1086244689504383e-15,TRUE
94799,ForestDryPoor,3.89,3.8900000000000032,-3.1086244689504383e-15,TRUE
94802,ForestDryPoor,2.21,2.2100000000000017,-1.7763568394002505e-15,TRUE
94806,ForestDryPoor,1.57,1.5700000000000014,-1.3322676295501878e-15,TRUE
94807,ForestDryPoor,1.7,1.7000000000000015,-1.5543122344752192e-15,TRUE
94810,ForestDryPoor,1.76,1.7600000000000016,-1.5543122344752192e-15,TRUE
94811,ForestDryPoor,2.44,2.440000000000002,-2.220446049250313e-15,TRUE
94812,ForestDryPoor,2.13,2.1300000000000017,-1.7763568394002505e-15,TRUE
94813,ForestDryPoor,3.02,3.0200000000000027,-2.6645352591003757e-15,TRUE
94814,ForestDryPoor,3.1,3.1000000000000028,-2.6645352591003757e-15,TRUE
95084,ForestDryPoor,1.22,1.220000000000001,-1.1102230246251565e-15,TRUE
95085,ForestDryPoor,3.76,3.7600000000000033,-3.552713678800501e-15,TRUE
95086,ForestDryPoor,3.74,3.7400000000000033,-3.1086244689504383e-15,TRUE
95087,ForestDryPoor,3.43,3.4300000000000033,-3.1086244689504383e-15,TRUE
95088,ForestDryPoor,1.58,1.5800000000000014,-1.3322676295501878e-15,TRUE
95091,ForestDryPoor,3.71,3.710000000000003,-3.1086244689504383e-15,TRUE
95092,ForestDryPoor,3.49,3.490000000000003,-2.6645352591003757e-15,TRUE
95093,ForestDryPoor,3.43,3.4300000000000033,-3.1086244689504383e-15,TRUE
95094,ForestDryPoor,3.47,3.4700000000000033,-3.1086244689504383e-15,TRUE
95095,ForestDryPoor,3.01,3.0100000000000025,-2.6645352591003757e-15,TRUE
95096,ForestDryPoor,2.65,2.650000000000002,-2.220446049250313e-15,TRUE
95111,OpenWetRich,1.58,1.5800000000000014,-1.3322676295501878e-15,TRUE
95380,ForestDryPoor,1.61,1.6100000000000014,-1.3322676295501878e-15,TRUE
95381,ForestDryPoor,1.83,1.8300000000000016,-1.5543122344752192e-15,TRUE
95382,ForestDryPoor,3.65,3.650000000000003,-3.1086244689504383e-15,TRUE
95383,ForestDryPoor,2.71,2.710000000000002,-2.220446049250313e-15,TRUE
95385,ForestDryPoor,1.37,1.3700000000000012,-1.1102230246251565e-15,TRUE
95386,ForestDryPoor,3.69,3.690000000000003,-3.1086244689504383e-15,TRUE
95387,ForestDryPoor,1.82,1.8200000000000016,-1.5543122344752192e-15,TRUE
95388,ForestDryPoor,2.93,2.9300000000000024,-2.220446049250313e-15,TRUE
95389,ForestDryPoor,2.36,2.360000000000002,-2.220446049250313e-15,TRUE
95390,ForestDryPoor,1.97,1.9700000000000015,-1.5543122344752192e-15,TRUE
95391,ForestDryPoor,2.03,2.030000000000002,-2.220446049250313e-15,TRUE
95406,ForestDryPoor,1.1,1.100000000000001,-8.881784197001252e-16,TRUE
95677,ForestDryPoor,1.06,1.060000000000001,-8.881784197001252e-16,TRUE
95678,ForestDryPoor,1.54,1.5400000000000014,-1.3322676295501878e-15,TRUE
95682,ForestDryPoor,1.75,1.7500000000000016,-1.5543122344752192e-15,TRUE
95683,ForestDryPoor,3.49,3.490000000000003,-2.6645352591003757e-15,TRUE
95684,ForestDryPoor,2.82,2.8200000000000025,-2.6645352591003757e-15,TRUE
95685,ForestDryPoor,1.45,1.4500000000000013,-1.3322676295501878e-15,TRUE
95686,ForestDryPoor,1.58,1.5800000000000014,-1.3322676295501878e-15,TRUE
95701,ForestDryPoor,2.5,2.500000000000002,-2.220446049250313e-15,TRUE
95965,ForestDryPoor,2.04,2.040000000000002,-1.7763568394002505e-15,TRUE
95967,ForestDryPoor,3.8,3.8000000000000034,-3.552713678800501e-15,TRUE
95968,ForestDryPoor,1.91,1.9100000000000017,-1.7763568394002505e-15,TRUE
95969,ForestDryPoor,1.54,1.5400000000000014,-1.3322676295501878e-15,TRUE
95970,ForestDryPoor,2.88,2.8800000000000026,-2.6645352591003757e-15,TRUE
95972,ForestDryPoor,2.99,2.990000000000003,-2.6645352591003757e-15,TRUE
95973,ForestDryPoor,3.29,3.2900000000000027,-2.6645352591003757e-15,TRUE
95974,ForestDryPoor,2.09,2.0900000000000016,-1.7763568394002505e-15,TRUE
95978,ForestDryPoor,1.1,1.100000000000001,-8.881784197001252e-16,TRUE
95981,ForestDryPoor,2.38,2.380000000000002,-2.220446049250313e-15,TRUE
95988,ForestDryPoor,2.1,2.100000000000002,-1.7763568394002505e-15,TRUE
95989,ForestDryPoor,1.66,1.6600000000000017,-1.7763568394002505e-15,TRUE
95993,ForestDryPoor,1.69,1.6900000000000015,-1.5543122344752192e-15,TRUE
95995,ForestDryPoor,1.7,1.7000000000000015,-1.5543122344752192e-15,TRUE
95996,ForestDryPoor,2.93,2.9300000000000024,-2.220446049250313e-15,TRUE
96258,ForestDryPoor,1.71,1.7100000000000015,-1.5543122344752192e-15,TRUE
96259,ForestDryPoor,2.82,2.8200000000000025,-2.6645352591003757e-15,TRUE
96260,ForestDryPoor,1.19,1.190000000000001,-1.1102230246251565e-15,TRUE
96262,ForestDryPoor,4,4.0000000000000036,-3.552713678800501e-15,TRUE
96263,ForestDryPoor,3.25,3.2500000000000027,-2.6645352591003757e-15,TRUE
96264,ForestDryPoor,1.09,1.090000000000001,-8.881784197001252e-16,TRUE
96265,ForestDryPoor,2.36,2.360000000000002,-2.220446049250313e-15,TRUE
96266,ForestDryPoor,3.82,3.8200000000000034,-3.552713678800501e-15,TRUE
96267,ForestDryPoor,3.8,3.8000000000000034,-3.552713678800501e-15,TRUE
96268,ForestDryPoor,2.48,2.480000000000002,-2.220446049250313e-15,TRUE
96269,ForestDryPoor,2.81,2.8100000000000023,-2.220446049250313e-15,TRUE
96270,ForestDryPoor,1.75,1.7500000000000016,-1.5543122344752192e-15,TRUE
96273,ForestDryPoor,2.79,2.7900000000000027,-2.6645352591003757e-15,TRUE
96274,ForestDryPoor,2.35,2.3500000000000023,-2.220446049250313e-15,TRUE
96275,ForestDryPoor,2.11,2.110000000000002,-2.220446049250313e-15,TRUE
96276,ForestDryPoor,2.01,2.0100000000000016,-1.7763568394002505e-15,TRUE
96288,ForestDryPoor,1.6,1.6000000000000014,-1.3322676295501878e-15,TRUE
96289,ForestDryPoor,2.93,2.9300000000000024,-2.220446049250313e-15,TRUE
96290,ForestDryPoor,3.56,3.560000000000003,-3.1086244689504383e-15,TRUE
96292,ForestDryPoor,3.31,3.310000000000003,-3.1086244689504383e-15,TRUE
96293,ForestDryPoor,1.42,1.4200000000000013,-1.3322676295501878e-15,TRUE
96554,ForestDryPoor,2.11,2.110000000000002,-2.220446049250313e-15,TRUE
96558,ForestDryPoor,3.52,3.520000000000003,-3.1086244689504383e-15,TRUE
96561,ForestDryPoor,1.65,1.6500000000000017,-1.7763568394002505e-15,TRUE
96562,ForestDryPoor,2.51,2.5100000000000025,-2.6645352591003757e-15,TRUE
96567,ForestDryPoor,2.5,2.500000000000002,-2.220446049250313e-15,TRUE
96568,ForestDryPoor,1.69,1.6900000000000015,-1.5543122344752192e-15,TRUE
96569,ForestDryPoor,2.14,2.140000000000002,-1.7763568394002505e-15,TRUE
96575,ForestDryPoor,1.48,1.480000000000001,-1.1102230246251565e-15,TRUE
96581,ForestDryPoor,1.02,1.020000000000001,-8.881784197001252e-16,TRUE
96582,ForestDryPoor,3.01,3.0100000000000025,-2.6645352591003757e-15,TRUE
96583,ForestDryPoor,3.28,3.280000000000003,-3.1086244689504383e-15,TRUE
96584,ForestDryPoor,3.62,3.620000000000003,-3.1086244689504383e-15,TRUE
96585,ForestDryPoor,3.8,3.8000000000000034,-3.552713678800501e-15,TRUE
96586,ForestDryPoor,3.88,3.880000000000003,-3.1086244689504383e-15,TRUE
96587,ForestDryPoor,3.48,3.480000000000003,-3.1086244689504383e-15,TRUE
96588,ForestDryPoor,3.8,3.8000000000000034,-3.552713678800501e-15,TRUE
96589,ForestDryPoor,2.37,2.370000000000002,-1.7763568394002505e-15,TRUE
96850,ForestDryPoor,3.86,3.860000000000003,-3.1086244689504383e-15,TRUE
96851,ForestDryPoor,2.81,2.8100000000000023,-2.220446049250313e-15,TRUE
96852,ForestDryPoor,1.38,1.3800000000000012,-1.3322676295501878e-15,TRUE
96853,ForestDryPoor,2.44,2.440000000000002,-2.220446049250313e-15,TRUE
96860,OpenWetRich,1.03,1.030000000000001,-8.881784197001252e-16,TRUE
96862,ForestDryPoor,3.65,3.650000000000003,-3.1086244689504383e-15,TRUE
96876,ForestDryPoor,1.29,1.2900000000000011,-1.1102230246251565e-15,TRUE
96877,ForestDryPoor,3.85,3.850000000000003,-3.1086244689504383e-15,TRUE
96878,ForestDryPoor,3.49,3.490000000000003,-2.6645352591003757e-15,TRUE
96879,ForestDryPoor,3.85,3.850000000000003,-3.1086244689504383e-15,TRUE
96880,ForestDryPoor,2.36,2.360000000000002,-2.220446049250313e-15,TRUE
96881,ForestDryPoor,1.37,1.3700000000000012,-1.1102230246251565e-15,TRUE
96882,ForestDryPoor,2.36,2.360000000000002,-2.220446049250313e-15,TRUE
96883,ForestDryPoor,3.52,3.520000000000003,-3.1086244689504383e-15,TRUE
96884,ForestDryPoor,2.54,2.5400000000000023,-2.220446049250313e-15,TRUE
96885,ForestDryPoor,2.8,2.8000000000000025,-2.6645352591003757e-15,TRUE
96886,OpenWetRich,1.74,1.7400000000000015,-1.5543122344752192e-15,TRUE
97139,ForestWetRich,1.73,1.7300000000000015,-1.5543122344752192e-15,TRUE
97142,ForestWetRich,1.81,1.8100000000000016,-1.5543122344752192e-15,TRUE
97145,ForestDryPoor,2.18,2.180000000000002,-1.7763568394002505e-15,TRUE
97146,ForestDryPoor,3.43,3.4300000000000033,-3.1086244689504383e-15,TRUE
97147,ForestDryPoor,2.15,2.150000000000002,-2.220446049250313e-15,TRUE
97148,ForestDryPoor,3.03,3.030000000000003,-3.1086244689504383e-15,TRUE
97149,ForestDryPoor,1.89,1.8900000000000017,-1.7763568394002505e-15,TRUE
97152,ForestDryPoor,1.15,1.150000000000001,-1.1102230246251565e-15,TRUE
97153,ForestDryPoor,1.34,1.3400000000000012,-1.1102230246251565e-15,TRUE
97157,ForestDryPoor,3.49,3.490000000000003,-2.6645352591003757e-15,TRUE
97158,ForestDryPoor,3.24,3.240000000000003,-2.6645352591003757e-15,TRUE
97172,ForestDryPoor,3.12,3.1200000000000028,-2.6645352591003757e-15,TRUE
97173,ForestDryPoor,3.48,3.480000000000003,-3.1086244689504383e-15,TRUE
97175,ForestDryPoor,3.13,3.1300000000000026,-2.6645352591003757e-15,TRUE
97176,ForestDryPoor,1.97,1.9700000000000015,-1.5543122344752192e-15,TRUE
97177,ForestDryPoor,1.07,1.070000000000001,-8.881784197001252e-16,TRUE
97180,ForestDryPoor,1.88,1.8800000000000017,-1.7763568394002505e-15,TRUE
97435,ForestDryPoor,2.43,2.4300000000000024,-2.220446049250313e-15,TRUE
97447,ForestDryPoor,1.89,1.8900000000000017,-1.7763568394002505e-15,TRUE
97452,ForestDryPoor,3.08,3.0800000000000027,-2.6645352591003757e-15,TRUE
97453,ForestDryPoor,1.37,1.3700000000000012,-1.1102230246251565e-15,TRUE
97457,ForestDryPoor,2.33,2.330000000000002,-1.7763568394002505e-15,TRUE
97458,ForestDryPoor,1.49,1.490000000000001,-1.1102230246251565e-15,TRUE
97730,ForestDryPoor,3.6,3.600000000000003,-3.1086244689504383e-15,TRUE
97738,ForestDryPoor,1.33,1.3300000000000012,-1.1102230246251565e-15,TRUE
97739,ForestDryPoor,1.32,1.3200000000000012,-1.1102230246251565e-15,TRUE
97740,OpenWetRich,1.17,1.170000000000001,-1.1102230246251565e-15,TRUE
97742,ForestDryPoor,1.7,1.7000000000000015,-1.5543122344752192e-15,TRUE
97743,ForestDryPoor,2.93,2.9300000000000024,-2.220446049250313e-15,TRUE
97753,ForestDryPoor,1.25,1.250000000000001,-1.1102230246251565e-15,TRUE
98024,ForestDryPoor,2.46,2.460000000000002,-2.220446049250313e-15,TRUE
98025,ForestDryPoor,2.05,2.0500000000000016,-1.7763568394002505e-15,TRUE
98031,ForestDryPoor,2.47,2.4700000000000024,-2.220446049250313e-15,TRUE
98032,ForestDryPoor,2.36,2.360000000000002,-2.220446049250313e-15,TRUE
98033,ForestDryPoor,2.57,2.570000000000002,-2.220446049250313e-15,TRUE
98034,ForestDryPoor,1.39,1.3900000000000012,-1.3322676295501878e-15,TRUE
98326,ForestDryPoor,2,2.0000000000000018,-1.7763568394002505e-15,TRUE
98327,ForestDryPoor,2.75,2.7500000000000027,-2.6645352591003757e-15,TRUE
98617,ForestDryPoor,3.12,3.1200000000000028,-2.6645352591003757e-15,TRUE
98621,ForestDryPoor,1.95,1.9500000000000015,-1.5543122344752192e-15,TRUE
98625,ForestWetRich,1.39,1.3900000000000012,-1.3322676295501878e-15,TRUE
98909,ForestDryPoor,3.04,3.0400000000000027,-2.6645352591003757e-15,TRUE
98915,ForestDryPoor,1.12,1.120000000000001,-8.881784197001252e-16,TRUE
99204,ForestDryPoor,2.88,2.8800000000000026,-2.6645352591003757e-15,TRUE
99209,ForestDryPoor,1.17,1.170000000000001,-1.1102230246251565e-15,TRUE
99499,ForestDryPoor,1.67,1.6700000000000017,-1.7763568394002505e-15,TRUE
99502,OpenWetRich,2.7,2.7000000000000024,-2.220446049250313e-15,TRUE
99503,ForestDryPoor,3.26,3.260000000000003,-3.1086244689504383e-15,TRUE
99504,ForestDryPoor,3.72,3.7200000000000033,-3.1086244689504383e-15,TRUE
99505,ForestDryPoor,2.47,2.4700000000000024,-2.220446049250313e-15,TRUE
99793,ForestDryPoor,2.77,2.7700000000000022,-2.220446049250313e-15,TRUE
99795,ForestDryPoor,3.02,3.0200000000000027,-2.6645352591003757e-15,TRUE
99797,ForestDryPoor,2.4,2.400000000000002,-2.220446049250313e-15,TRUE
99798,ForestDryPoor,1.44,1.4400000000000013,-1.3322676295501878e-15,TRUE
99799,ForestDryPoor,1,1.0000000000000009,-8.881784197001252e-16,TRUE
99801,ForestDryPoor,1.06,1.060000000000001,-8.881784197001252e-16,TRUE
100088,ForestDryPoor,3.09,3.0900000000000025,-2.6645352591003757e-15,TRUE
100091,ForestDryPoor,3.08,3.0800000000000027,-2.6645352591003757e-15,TRUE
100092,ForestDryPoor,1.82,1.8200000000000016,-1.5543122344752192e-15,TRUE
100096,ForestDryPoor,1.8,1.8000000000000016,-1.5543122344752192e-15,TRUE
