coarse_cell_id	landuse	restored_ha	biodiversity	existing_nature_contact_edges
70307	ForestWetRich	1.58000000	571.87150211	0.00000000
70590	ForestWetRich	1.76000000	569.89518846	0.00000000
70591	ForestWetRich	1.89000000	668.65879441	0.00000000
70595	ForestWetRich	2.86000000	633.08354723	4.00000000
70596	ForestWetRich	3.20000000	737.75483069	0.00000000
70597	ForestWetRich	3.06000000	656.70127044	0.00000000
70598	ForestWetRich	2.32000000	539.06012336	0.00000000
70599	ForestWetRich	3.22000000	710.38651857	0.00000000
70600	ForestWetRich	2.27000000	607.88576501	10.00000000
70601	ForestWetRich	1.67000000	486.05926587	14.00000000
70602	ForestWetRich	1.33000000	418.56583339	47.00000000
70897	ForestWetRich	1.56000000	399.06460230	0.00000000
71766	ForestWetRich	2.44000000	896.52625144	0.00000000
71767	ForestWetRich	2.60000000	1010.59337380	0.00000000
75017	ForestWetRich	1.44000000	545.66451934	0.00000000
75317	ForestWetRich	1.25000000	518.16578588	0.00000000
75585	ForestWetRich	1.58000000	273.59597837	0.00000000
75586	ForestWetRich	1.33000000	251.87804162	0.00000000
75607	ForestWetRich	2.83000000	1111.93404719	0.00000000
75881	ForestWetRich	1.56000000	474.47687992	0.00000000
76470	ForestWetRich	1.13000000	417.05998689	0.00000000
76478	ForestWetRich	1.07000000	431.44798082	0.00000000
76479	ForestWetRich	2.77000000	1140.92441778	0.00000000
76755	ForestWetRich	1.01000000	241.30214929	0.00000000
77042	ForestWetRich	1.35000000	150.14080446	50.00000000
77043	ForestWetRich	3.52000000	296.00818459	13.00000000
77044	ForestWetRich	1.97000000	183.22835249	0.00000000
77054	ForestWetRich	1.26000000	402.60101914	0.00000000
77055	ForestWetRich	1.17000000	439.31948785	0.00000000
77064	ForestWetRich	3.17000000	1515.04927949	0.00000000
77065	ForestWetRich	2.29000000	1023.54854707	0.00000000
77337	ForestWetRich	3.46000000	379.93783211	7.00000000
77338	ForestWetRich	1.37000000	134.29428654	36.00000000
77339	ForestWetRich	1.10000000	106.37606176	0.00000000
77360	ForestWetRich	2.95000000	825.67641171	0.00000000
77631	ForestWetRich	2.19000000	252.51512472	13.00000000
81180	ForestWetRich	1.79000000	411.19481198	4.00000000
81473	ForestWetRich	2.11000000	431.85485699	26.00000000
81494	ForestWetRich	1.07000000	254.26038894	0.00000000
81767	ForestWetRich	1.28000000	218.47960292	0.00000000
81768	ForestWetRich	2.41000000	434.36279186	0.00000000
81789	ForestWetRich	2.37000000	583.43320279	0.00000000
81790	ForestWetRich	2.35000000	692.15425194	0.00000000
81791	ForestWetRich	2.22000000	680.62490455	0.00000000
81792	ForestWetRich	1.25000000	370.33539041	0.00000000
82082	ForestWetRich	3.05000000	609.25011147	0.00000000
82083	ForestWetRich	3.63000000	787.48902381	0.00000000
82084	ForestWetRich	1.81000000	481.18223630	0.00000000
82085	ForestWetRich	2.03000000	643.13740037	0.00000000
82086	ForestWetRich	3.00000000	918.42251941	0.00000000
82087	ForestWetRich	2.85000000	776.10460383	0.00000000
82088	ForestWetRich	1.44000000	331.87541276	0.00000000
82089	ForestWetRich	1.12000000	110.11429531	0.00000000
82090	ForestWetRich	1.18000000	96.12941043	0.00000000
82378	ForestWetRich	2.48000000	545.42265043	0.00000000
82379	ForestWetRich	2.85000000	692.12906729	0.00000000
82382	ForestWetRich	4.00000000	1073.75751700	0.00000000
82383	ForestWetRich	3.55000000	713.87051558	0.00000000
82676	ForestWetRich	1.01000000	250.12902229	0.00000000
82677	ForestWetRich	3.58000000	616.77294736	0.00000000
82678	ForestWetRich	3.20000000	292.51455790	0.00000000
83270	ForestWetRich	1.00000000	66.09527248	0.00000000
83271	ForestWetRich	1.82000000	194.63215093	0.00000000
83566	ForestWetRich	2.43000000	454.84129861	0.00000000
83567	ForestWetRich	3.65000000	636.08286263	0.00000000
83568	ForestWetRich	3.51000000	413.11253689	0.00000000
83592	ForestWetRich	1.39000000	242.72689181	0.00000000
83862	ForestWetRich	1.68000000	294.74935123	0.00000000
83863	ForestWetRich	3.24000000	513.40581404	0.00000000
83887	ForestWetRich	3.37000000	849.28467016	0.00000000
83888	ForestWetRich	2.74000000	712.08190451	0.00000000
84158	ForestWetRich	1.21000000	191.06835831	0.00000000
84169	ForestWetRich	2.25000000	191.30874376	0.00000000
84170	ForestWetRich	1.28000000	162.09214575	0.00000000
84182	ForestWetRich	2.45000000	649.01369250	0.00000000
84183	ForestWetRich	3.25000000	849.80782650	0.00000000
84184	ForestWetRich	3.63000000	866.32370938	0.00000000
84433	ForestWetRich	2.76000000	319.50073534	10.00000000
84443	ForestWetRich	1.62000000	241.48874388	0.00000000
84444	ForestWetRich	1.68000000	233.82978585	1.00000000
84445	ForestWetRich	1.28000000	147.85472919	29.00000000
84446	ForestWetRich	1.15000000	169.26700876	28.00000000
84464	ForestWetRich	1.17000000	98.24007310	0.00000000
84465	ForestWetRich	1.23000000	173.45835166	0.00000000
84466	ForestWetRich	2.91000000	445.68135053	0.00000000
84477	ForestWetRich	1.43000000	392.50547861	0.00000000
84478	ForestWetRich	1.54000000	429.20347147	0.00000000
84479	ForestWetRich	3.87000000	1162.13866687	0.00000000
84480	ForestWetRich	2.27000000	766.16062472	0.00000000
84736	ForestWetRich	1.88000000	380.21038270	0.00000000
84737	ForestWetRich	3.26000000	673.20439533	8.00000000
84738	ForestWetRich	2.32000000	509.45054683	3.00000000
84739	ForestWetRich	2.59000000	556.68983126	8.00000000
84740	ForestWetRich	2.82000000	549.29631223	25.00000000
84741	ForestWetRich	3.31000000	568.38409106	10.00000000
84761	ForestWetRich	2.02000000	260.81924503	0.00000000
84773	ForestWetRich	3.15000000	933.47386004	0.00000000
84774	ForestWetRich	3.35000000	1132.03422586	0.00000000
84775	ForestWetRich	3.90000000	1266.69267742	0.00000000
84776	ForestWetRich	1.55000000	420.15282498	0.00000000
85024	ForestWetRich	2.45000000	433.61011164	8.00000000
85025	ForestWetRich	2.92000000	480.51773240	0.00000000
85026	ForestWetRich	3.19000000	509.34970732	18.00000000
85319	ForestWetRich	1.38000000	257.02930493	8.00000000
85909	ForestWetRich	1.86000000	287.55079437	7.00000000
86227	ForestWetRich	1.92000000	160.88466050	0.00000000
86228	ForestWetRich	2.00000000	146.59311917	0.00000000
87127	ForestWetRich	1.67000000	161.57365451	0.00000000
87723	ForestWetRich	3.38000000	1155.22887112	0.00000000
87724	ForestWetRich	1.72000000	613.17588177	0.00000000
88018	ForestWetRich	2.75000000	930.21461178	0.00000000
88019	ForestWetRich	3.82000000	1395.90394974	0.00000000
88020	ForestWetRich	2.02000000	838.12909070	0.00000000
88021	ForestWetRich	2.55000000	1159.46551467	0.00000000
88314	ForestWetRich	1.71000000	622.32710485	0.00000000
88316	ForestWetRich	1.21000000	557.32806425	0.00000000
88609	ForestWetRich	3.89000000	1380.61744390	0.00000000
88610	ForestWetRich	1.62000000	615.54234476	0.00000000
88611	ForestWetRich	3.70000000	1556.82414348	0.00000000
88612	ForestWetRich	1.51000000	667.64556639	0.00000000
88613	ForestWetRich	1.41000000	605.95754551	0.00000000
88903	ForestWetRich	1.20000000	416.97121876	0.00000000
88904	ForestWetRich	3.97000000	1394.44480669	0.00000000
88906	ForestWetRich	2.84000000	1216.71631973	0.00000000
88907	ForestWetRich	1.30000000	559.57780428	0.00000000
89199	ForestWetRich	3.52000000	1036.47149398	0.00000000
89200	ForestWetRich	3.38000000	985.79203976	0.00000000
89201	ForestWetRich	1.76000000	544.30764405	0.00000000
89202	ForestWetRich	2.03000000	763.74493186	0.00000000
89212	ForestWetRich	1.10000000	292.39224824	0.00000000
89213	ForestWetRich	1.26000000	322.14783395	0.00000000
89214	ForestWetRich	1.42000000	273.74178221	0.00000000
89508	ForestWetRich	1.62000000	415.46494704	0.00000000
91864	ForestWetRich	1.67000000	301.07223253	0.00000000
91867	ForestWetRich	1.30000000	418.10199447	0.00000000
92160	ForestWetRich	1.91000000	634.64452924	0.00000000
92161	ForestWetRich	1.51000000	535.74293284	0.00000000
92162	ForestWetRich	1.92000000	790.99698814	0.00000000
92163	ForestWetRich	2.37000000	934.75972019	0.00000000
92164	ForestWetRich	2.01000000	613.22808481	0.00000000
92456	ForestWetRich	1.07000000	397.94562391	10.00000000
92457	ForestWetRich	1.55000000	684.26340996	16.00000000
92458	ForestWetRich	3.33000000	1374.36039434	0.00000000
92459	ForestWetRich	3.18000000	1066.07445434	0.00000000
92460	ForestWetRich	1.84000000	462.34822474	0.00000000
92461	ForestWetRich	2.52000000	304.06088233	0.00000000
92749	ForestWetRich	1.06000000	277.42258369	0.00000000
92754	ForestWetRich	2.24000000	708.89188186	26.00000000
92755	ForestWetRich	3.70000000	957.16545217	0.00000000
92756	ForestWetRich	3.46000000	643.45880443	0.00000000
93042	ForestWetRich	1.56000000	233.24694801	0.00000000
93043	ForestWetRich	2.92000000	472.51340039	0.00000000
93044	ForestWetRich	1.25000000	254.87792348	5.00000000
93045	ForestWetRich	1.67000000	510.55371112	24.00000000
93046	ForestWetRich	1.58000000	652.57494554	22.00000000
93051	ForestWetRich	2.37000000	462.77699620	0.00000000
93052	ForestWetRich	2.97000000	457.25210651	0.00000000
93053	ForestWetRich	1.87000000	287.09457530	0.00000000
93337	ForestWetRich	1.25000000	98.57124852	0.00000000
93338	ForestWetRich	3.85000000	465.70010205	0.00000000
93339	ForestWetRich	3.83000000	539.56431344	13.00000000
93347	ForestWetRich	1.05000000	168.14897313	0.00000000
93348	ForestWetRich	1.63000000	259.18929766	0.00000000
93349	ForestWetRich	1.63000000	280.14265872	0.00000000
93636	ForestWetRich	1.00000000	210.58167850	0.00000000
93917	ForestWetRich	1.25000000	82.71176205	0.00000000
93918	ForestWetRich	2.97000000	222.09581960	0.00000000
93919	ForestWetRich	1.51000000	208.67118280	0.00000000
93931	ForestWetRich	2.35000000	429.26179470	0.00000000
93932	ForestWetRich	3.55000000	644.26194347	0.00000000
94211	ForestWetRich	1.79000000	154.93335144	0.00000000
94212	ForestWetRich	3.68000000	447.15702063	0.00000000
94213	ForestWetRich	3.94000000	829.86353148	0.00000000
94214	ForestWetRich	3.76000000	951.62988832	7.00000000
94224	ForestWetRich	1.27000000	137.76643474	0.00000000
94226	ForestWetRich	3.00000000	398.80858797	0.00000000
94227	ForestWetRich	2.96000000	381.69640316	0.00000000
94503	ForestWetRich	3.27000000	1017.87521019	0.00000000
94504	ForestWetRich	3.68000000	953.85313308	0.00000000
94505	ForestWetRich	3.61000000	527.44790234	0.00000000
94506	ForestWetRich	4.00000000	523.15845466	0.00000000
94507	ForestWetRich	3.20000000	719.19813556	1.00000000
94508	ForestWetRich	1.53000000	458.42535362	4.00000000
94519	ForestWetRich	1.45000000	154.91732652	0.00000000
94521	ForestWetRich	1.90000000	224.83640173	0.00000000
94522	ForestWetRich	2.29000000	257.36298459	0.00000000
94799	ForestWetRich	3.89000000	955.24996378	0.00000000
94800	ForestWetRich	3.14000000	533.87470543	0.00000000
94801	ForestWetRich	3.48000000	665.41888026	0.00000000
94802	ForestWetRich	2.21000000	686.56480393	26.00000000
94813	ForestWetRich	3.02000000	250.61606418	0.00000000
94814	ForestWetRich	3.10000000	333.52195026	6.00000000
95094	ForestWetRich	3.47000000	750.95085010	0.00000000
95095	ForestWetRich	3.01000000	580.94057683	0.00000000
95096	ForestWetRich	2.65000000	620.95748280	13.00000000
95099	ForestWetRich	1.19000000	522.54394609	3.00000000
95390	ForestWetRich	1.97000000	406.90891642	8.00000000
95391	ForestWetRich	2.03000000	474.77554609	46.00000000
95406	ForestWetRich	1.10000000	99.16051278	0.00000000
95677	ForestWetRich	1.06000000	402.46621921	14.00000000
95678	ForestWetRich	1.54000000	585.08523266	14.00000000
95685	ForestWetRich	1.45000000	269.94554217	52.00000000
95686	ForestWetRich	1.58000000	341.85433199	30.00000000
95687	ForestWetRich	2.08000000	423.03886751	0.00000000
95701	ForestWetRich	2.50000000	127.00140803	3.00000000
95972	ForestWetRich	2.99000000	1070.86739855	3.00000000
95973	ForestWetRich	3.29000000	1291.97392804	2.00000000
95978	ForestWetRich	1.10000000	407.32419680	52.00000000
95981	ForestWetRich	2.38000000	345.01373364	34.00000000
95982	ForestWetRich	3.77000000	534.04734148	0.00000000
95983	ForestWetRich	1.66000000	222.41336172	0.00000000
95993	ForestWetRich	1.69000000	108.97762759	12.00000000
96273	ForestWetRich	2.79000000	1057.50716347	15.00000000
96274	ForestWetRich	2.35000000	701.99836254	17.00000000
96275	ForestWetRich	2.11000000	352.70198249	25.00000000
96276	ForestWetRich	2.01000000	204.25591581	24.00000000
96277	ForestWetRich	3.60000000	306.07853112	0.00000000
96288	ForestWetRich	1.60000000	116.28529140	0.00000000
96567	ForestWetRich	2.50000000	1108.00962018	38.00000000
96568	ForestWetRich	1.69000000	656.59390968	0.00000000
96569	ForestWetRich	2.14000000	519.11675656	0.00000000
96571	ForestWetRich	1.40000000	179.85664797	0.00000000
96572	ForestWetRich	1.84000000	131.98256808	0.00000000
96573	ForestWetRich	2.54000000	132.70662434	0.00000000
96583	ForestWetRich	3.28000000	358.08519907	0.00000000
96863	ForestWetRich	2.72000000	992.01319299	0.00000000
97158	ForestWetRich	3.24000000	990.31532452	0.00000000
97159	ForestWetRich	3.16000000	688.56688625	0.00000000
97160	ForestWetRich	2.58000000	434.51829997	0.00000000
97447	ForestWetRich	1.89000000	660.57128623	5.00000000
97452	ForestWetRich	3.08000000	824.95220931	19.00000000
97453	ForestWetRich	1.37000000	372.60821438	5.00000000
97458	ForestWetRich	1.49000000	117.39272146	0.00000000
97729	ForestWetRich	2.13000000	737.96396453	0.00000000
97742	ForestWetRich	1.70000000	530.08779578	44.00000000
97743	ForestWetRich	2.93000000	866.51370350	6.00000000
97753	ForestWetRich	1.25000000	87.59312593	10.00000000
98024	ForestWetRich	2.46000000	802.53461529	0.00000000
98026	ForestWetRich	1.24000000	430.93774843	0.00000000
98030	ForestWetRich	1.78000000	837.60148930	0.00000000
98325	ForestWetRich	2.31000000	1265.39022651	19.00000000
98326	ForestWetRich	2.00000000	1144.30818590	27.00000000
98327	ForestWetRich	2.75000000	1519.75249271	21.00000000
98625	ForestWetRich	1.39000000	448.85287175	6.00000000
98916	ForestWetRich	1.02000000	586.82433009	20.00000000
98922	ForestWetRich	1.22000000	455.72556522	0.00000000
99211	ForestWetRich	1.18000000	588.98888224	3.00000000
99220	ForestWetRich	1.17000000	253.41840210	0.00000000
99505	ForestWetRich	2.47000000	1032.53215382	17.00000000
99506	ForestWetRich	2.36000000	1064.30686769	0.00000000
99801	ForestWetRich	1.06000000	359.19274099	2.00000000
101575	ForestWetRich	1.20000000	436.72067296	6.00000000
101871	ForestWetRich	2.28000000	818.36886129	7.00000000
102166	ForestWetRich	1.95000000	694.72987356	19.00000000
102168	ForestWetRich	3.00000000	1154.91992600	0.00000000
102462	ForestWetRich	2.66000000	1040.65989501	21.00000000
102463	ForestWetRich	2.72000000	983.68156842	4.00000000
102756	ForestWetRich	1.36000000	458.42440335	0.00000000
102757	ForestWetRich	3.04000000	1157.45015598	13.00000000
102758	ForestWetRich	1.51000000	598.00813237	27.00000000
102759	ForestWetRich	1.81000000	661.38417091	6.00000000
105701	ForestWetRich	2.63000000	673.28612146	0.00000000
108369	ForestWetRich	2.96000000	1054.93876802	0.00000000
109836	ForestWetRich	1.57000000	529.81968826	0.00000000
109837	ForestWetRich	3.73000000	1375.22719549	0.00000000
110723	ForestWetRich	2.72000000	820.29494105	13.00000000
111018	ForestWetRich	2.78000000	745.39589591	0.00000000
111313	ForestWetRich	2.59000000	823.25177797	0.00000000
111607	ForestWetRich	2.77000000	1115.11953657	0.00000000
111608	ForestWetRich	1.42000000	453.99663512	0.00000000
111609	ForestWetRich	3.33000000	817.61459460	0.00000000
111907	ForestWetRich	2.83000000	376.88986120	0.00000000
111908	ForestWetRich	1.53000000	211.70319992	0.00000000
112201	ForestWetRich	2.91000000	431.58949627	0.00000000
112202	ForestWetRich	1.33000000	203.99949564	0.00000000
115135	ForestWetRich	1.89000000	156.91020722	0.00000000
115430	ForestWetRich	1.14000000	96.13647463	0.00000000
122731	ForestWetRich	3.20000000	985.01718822	0.00000000
123620	ForestWetRich	1.14000000	393.28536607	0.00000000
124211	ForestWetRich	2.03000000	666.42525076	0.00000000
125099	ForestWetRich	1.06000000	335.63728581	0.00000000
126576	ForestWetRich	1.66000000	402.22139865	0.00000000
126577	ForestWetRich	1.10000000	237.82482447	16.00000000
126609	ForestWetRich	2.16000000	244.64256185	0.00000000
128350	ForestWetRich	2.99000000	379.24057606	24.00000000
130713	ForestWetRich	3.12000000	145.27081482	0.00000000
7341	OpenDryPoor	1.10000000	37.69335332	12.00000000
7953	OpenDryPoor	3.89000000	289.47309730	0.00000000
7954	OpenDryPoor	3.48000000	307.66046935	0.00000000
7955	OpenDryPoor	3.63000000	263.79199689	0.00000000
7956	OpenDryPoor	2.39000000	139.39420717	10.00000000
8248	OpenDryPoor	3.80000000	341.45976161	0.00000000
8249	OpenDryPoor	2.64000000	195.91303980	0.00000000
8250	OpenDryPoor	2.94000000	198.21530972	4.00000000
8251	OpenDryPoor	2.25000000	141.08812850	1.00000000
8542	OpenDryPoor	3.78000000	196.43753102	0.00000000
8543	OpenDryPoor	3.90000000	315.93039941	0.00000000
8544	OpenDryPoor	3.32000000	245.58430352	14.00000000
8837	OpenDryPoor	3.76000000	156.62124634	0.00000000
8838	OpenDryPoor	3.65000000	211.32949245	0.00000000
8839	OpenDryPoor	2.57000000	146.63427170	40.00000000
9131	OpenDryPoor	3.72000000	233.52723939	0.00000000
9132	OpenDryPoor	3.55000000	229.57988832	0.00000000
9133	OpenDryPoor	3.23000000	164.83483287	16.00000000
9426	OpenDryPoor	3.32000000	307.47375527	27.00000000
9427	OpenDryPoor	3.65000000	365.30081086	0.00000000
10015	OpenDryPoor	2.61000000	381.82030319	10.00000000
11169	OpenDryPoor	2.01000000	126.04965549	36.00000000
12640	OpenDryPoor	1.24000000	58.13527675	6.00000000
12935	OpenDryPoor	2.85000000	122.40188154	13.00000000
13234	OpenDryPoor	2.01000000	180.56787170	28.00000000
13254	OpenDryPoor	1.96000000	33.00848247	22.00000000
13528	OpenDryPoor	3.00000000	300.27238040	33.00000000
13529	OpenDryPoor	3.63000000	322.91218150	21.00000000
13549	OpenDryPoor	1.24000000	20.88291755	0.00000000
13823	OpenDryPoor	3.89000000	344.75274091	0.00000000
13824	OpenDryPoor	3.65000000	296.45390745	0.00000000
14118	OpenDryPoor	3.92000000	171.92969948	0.00000000
14119	OpenDryPoor	3.80000000	202.60257331	0.00000000
14413	OpenDryPoor	3.00000000	109.61724647	13.00000000
14708	OpenDryPoor	1.68000000	41.65977939	24.00000000
15003	OpenDryPoor	1.97000000	42.17079249	32.00000000
15317	OpenDryPoor	3.47000000	446.25981534	26.00000000
15612	OpenDryPoor	1.77000000	330.04808710	17.00000000
15896	OpenDryPoor	1.39000000	80.14462261	0.00000000
15897	OpenDryPoor	2.50000000	144.14499714	2.00000000
15907	OpenDryPoor	2.06000000	277.34342521	0.00000000
16185	OpenDryPoor	2.99000000	242.41111234	29.00000000
16191	OpenDryPoor	3.00000000	172.97400552	0.00000000
16192	OpenDryPoor	3.82000000	220.25355664	0.00000000
16201	OpenDryPoor	2.99000000	285.54890462	27.00000000
16202	OpenDryPoor	1.00000000	98.09509634	13.00000000
17085	OpenDryPoor	3.21000000	88.88388869	28.00000000
23281	OpenDryPoor	3.91000000	316.42842861	2.00000000
23282	OpenDryPoor	2.69000000	243.69223415	58.00000000
23576	OpenDryPoor	3.86000000	325.81169064	12.00000000
23871	OpenDryPoor	3.77000000	211.29238317	0.00000000
23872	OpenDryPoor	1.78000000	129.27327814	0.00000000
23873	OpenDryPoor	3.32000000	257.97866021	0.00000000
23874	OpenDryPoor	3.99000000	359.65267275	0.00000000
24167	OpenDryPoor	2.49000000	129.98476372	0.00000000
24168	OpenDryPoor	2.49000000	120.14762277	0.00000000
24169	OpenDryPoor	2.67000000	110.95190732	0.00000000
24994	OpenDryPoor	3.44000000	279.69962016	23.00000000
25289	OpenDryPoor	3.28000000	227.22273054	29.00000000
25313	OpenDryPoor	1.19000000	234.93485763	5.00000000
28302	OpenDryPoor	2.30000000	88.24575785	20.00000000
28584	OpenDryPoor	3.33000000	142.30099143	6.00000000
28585	OpenDryPoor	2.15000000	93.08825917	26.00000000
28586	OpenDryPoor	3.31000000	130.37936340	1.00000000
28597	OpenDryPoor	3.22000000	112.40115898	17.00000000
28881	OpenDryPoor	3.63000000	127.92398878	11.00000000
30911	OpenDryPoor	1.76000000	188.35353745	42.00000000
31495	OpenDryPoor	3.29000000	418.83780068	20.00000000
31496	OpenDryPoor	1.24000000	154.27075169	6.00000000
31497	OpenDryPoor	1.29000000	158.71946024	26.00000000
31760	OpenDryPoor	1.01000000	133.82076507	4.00000000
31790	OpenDryPoor	1.10000000	152.26057203	0.00000000
31793	OpenDryPoor	1.65000000	399.96341400	39.00000000
32089	OpenDryPoor	1.95000000	434.93012642	18.00000000
35867	OpenDryPoor	1.73000000	76.58200734	23.00000000
36448	OpenDryPoor	1.52000000	144.29512014	8.00000000
36456	OpenDryPoor	3.88000000	245.98251211	6.00000000
36458	OpenDryPoor	1.66000000	114.17438321	19.00000000
36749	OpenDryPoor	3.12000000	204.56065514	38.00000000
37042	OpenDryPoor	3.07000000	347.95855290	18.00000000
38780	OpenDryPoor	1.02000000	176.20257213	8.00000000
38781	OpenDryPoor	1.80000000	274.15330003	32.00000000
38782	OpenDryPoor	1.05000000	151.46672186	0.00000000
38789	OpenDryPoor	1.13000000	74.68618381	8.00000000
38790	OpenDryPoor	2.29000000	146.24337973	26.00000000
38809	OpenDryPoor	1.27000000	267.47335785	49.00000000
38810	OpenDryPoor	3.81000000	629.78929952	11.00000000
39077	OpenDryPoor	2.62000000	387.60919433	8.00000000
39079	OpenDryPoor	1.33000000	94.23430693	33.00000000
39080	OpenDryPoor	1.44000000	120.90383295	31.00000000
39083	OpenDryPoor	2.20000000	93.24035850	17.00000000
39104	OpenDryPoor	3.37000000	573.47584895	12.00000000
39105	OpenDryPoor	3.68000000	531.50528256	8.00000000
39370	OpenDryPoor	1.92000000	390.46796975	44.00000000
39371	OpenDryPoor	3.30000000	630.56941385	26.00000000
39398	OpenDryPoor	1.56000000	278.50555961	59.00000000
41732	OpenDryPoor	2.02000000	461.02265019	29.00000000
41733	OpenDryPoor	1.93000000	408.48626454	32.00000000
41734	OpenDryPoor	3.05000000	614.68748365	10.00000000
42029	OpenDryPoor	2.99000000	608.63076889	2.00000000
42035	OpenDryPoor	2.29000000	421.56691891	24.00000000
42324	OpenDryPoor	2.43000000	496.09899464	20.00000000
42585	OpenDryPoor	3.03000000	513.78620505	20.00000000
42586	OpenDryPoor	3.26000000	339.40893759	13.00000000
43164	OpenDryPoor	3.06000000	629.78033250	26.00000000
43438	OpenDryPoor	1.43000000	118.09196515	40.00000000
43733	OpenDryPoor	2.48000000	156.46760198	23.00000000
43803	OpenDryPoor	1.99000000	713.21175175	0.00000000
43804	OpenDryPoor	3.78000000	1131.24487765	0.00000000
44098	OpenDryPoor	1.30000000	476.86615949	11.00000000
44099	OpenDryPoor	3.05000000	784.10227121	0.00000000
44638	OpenDryPoor	3.04000000	152.54402650	26.00000000
44920	OpenDryPoor	1.04000000	104.59649193	33.00000000
45212	OpenDryPoor	2.55000000	179.33093631	28.00000000
45523	OpenDryPoor	2.10000000	17.86627634	47.00000000
45819	OpenDryPoor	2.50000000	55.92276192	16.00000000
45820	OpenDryPoor	2.01000000	114.62573452	14.00000000
46081	OpenDryPoor	3.04000000	249.91211132	26.00000000
46089	OpenDryPoor	2.26000000	181.20209371	38.00000000
46376	OpenDryPoor	1.27000000	107.86638220	14.00000000
48452	OpenDryPoor	1.77000000	171.65308311	11.00000000
54655	OpenDryPoor	2.25000000	153.97432309	15.00000000
54951	OpenDryPoor	3.38000000	398.34249359	37.00000000
55228	OpenDryPoor	3.61000000	296.86829071	27.00000000
57032	OpenDryPoor	1.09000000	209.36169524	15.00000000
61742	OpenDryPoor	3.64000000	735.81134149	11.00000000
70003	OpenDryPoor	1.76000000	574.87518349	11.00000000
71482	OpenDryPoor	2.94000000	544.11624772	9.00000000
71483	OpenDryPoor	1.28000000	225.10850058	19.00000000
71778	OpenDryPoor	1.03000000	180.87457803	6.00000000
72061	OpenDryPoor	3.70000000	1551.03652016	12.00000000
72062	OpenDryPoor	1.11000000	484.36127754	46.00000000
72356	OpenDryPoor	2.22000000	958.34608877	0.00000000
72357	OpenDryPoor	1.23000000	543.37235590	21.00000000
72359	OpenDryPoor	2.11000000	789.07440043	27.00000000
72365	OpenDryPoor	1.44000000	278.09326024	24.00000000
73831	OpenDryPoor	2.55000000	769.88866611	0.00000000
74125	OpenDryPoor	3.71000000	1238.72363357	0.00000000
74126	OpenDryPoor	3.05000000	1034.23221686	17.00000000
74420	OpenDryPoor	1.97000000	770.13074605	32.00000000
74421	OpenDryPoor	1.07000000	397.75174400	23.00000000
74716	OpenDryPoor	2.09000000	899.19741316	8.00000000
75006	OpenDryPoor	2.10000000	775.15766393	7.00000000
75011	OpenDryPoor	3.11000000	1404.11437069	7.00000000
75300	OpenDryPoor	1.52000000	448.48066955	24.00000000
75595	OpenDryPoor	1.74000000	621.22242173	7.00000000
75596	OpenDryPoor	2.27000000	822.52452637	15.00000000
75597	OpenDryPoor	3.19000000	1283.35820038	9.00000000
76179	OpenDryPoor	1.35000000	875.92015036	5.00000000
76181	OpenDryPoor	1.37000000	746.61391023	23.00000000
76473	OpenDryPoor	1.20000000	717.70981747	18.00000000
77076	OpenDryPoor	2.37000000	519.79876867	56.00000000
81787	OpenDryPoor	1.60000000	314.23453868	112.00000000
81788	OpenDryPoor	2.56000000	557.41763153	18.00000000
85071	OpenDryPoor	1.02000000	269.41664513	41.00000000
86805	OpenDryPoor	1.52000000	212.22979419	5.00000000
86806	OpenDryPoor	1.49000000	229.53198231	26.00000000
87427	OpenDryPoor	3.24000000	1070.03718129	27.00000000
87428	OpenDryPoor	1.42000000	460.52177583	0.00000000
88318	OpenDryPoor	2.31000000	1129.82714796	16.00000000
88905	OpenDryPoor	1.98000000	681.26271576	26.00000000
93911	OpenDryPoor	1.45000000	574.54828378	4.00000000
94206	OpenDryPoor	1.44000000	564.39646891	4.00000000
94207	OpenDryPoor	2.08000000	748.29459564	12.00000000
94796	OpenDryPoor	1.97000000	651.55908819	92.00000000
94798	OpenDryPoor	3.27000000	1000.55863669	20.00000000
95966	OpenDryPoor	3.63000000	754.10348679	4.00000000
95967	OpenDryPoor	3.80000000	869.16623207	20.00000000
95968	OpenDryPoor	1.91000000	525.11019181	42.00000000
95969	OpenDryPoor	1.54000000	538.67159165	40.00000000
95970	OpenDryPoor	2.88000000	1037.74937851	15.00000000
95971	OpenDryPoor	1.75000000	607.94376667	21.00000000
95989	OpenDryPoor	1.66000000	493.57476441	22.00000000
96261	OpenDryPoor	4.00000000	949.42355847	0.00000000
96262	OpenDryPoor	4.00000000	1002.65898854	0.00000000
96263	OpenDryPoor	3.25000000	807.10384377	25.00000000
96264	OpenDryPoor	1.09000000	320.39280723	32.00000000
96265	OpenDryPoor	2.36000000	775.18560288	5.00000000
96289	OpenDryPoor	2.93000000	222.44022568	17.00000000
96554	OpenDryPoor	2.11000000	530.60449349	24.00000000
96557	OpenDryPoor	3.98000000	940.52956826	0.00000000
96558	OpenDryPoor	3.52000000	843.58796718	27.00000000
96589	OpenDryPoor	2.37000000	429.83785001	30.00000000
96852	OpenDryPoor	1.38000000	321.18401296	45.00000000
96886	OpenDryPoor	1.74000000	322.67260901	21.00000000
97157	OpenDryPoor	3.49000000	1086.74195948	37.00000000
97738	OpenDryPoor	1.33000000	499.87388601	23.00000000
