coarse_cell_id,NatureHa,AgricultureHa,ProductionForestHa,EligibleAreaHa,UncoveredEligibleHa,IsCandidate,ProductionForestShare,IsProductionForestCell
25659,0,2.7900000000000027,0,2.7900000000000027,0,TRUE,0,0
25660,0,3.240000000000003,0,3.240000000000003,0,TRUE,0,0
25877,0,1.6100000000000014,0.020000000000000018,1.6300000000000014,0,TRUE,0.012269938650306749,0
25878,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
25879,0,3.0400000000000027,0,3.0400000000000027,0,TRUE,0,0
25899,0.27000000000000024,1.3900000000000012,0.07000000000000006,1.4600000000000013,0,TRUE,0.04794520547945205,0
25900,0,1.8900000000000017,0.4600000000000004,2.3500000000000023,0,TRUE,0.1957446808510638,0
25901,0,1.7700000000000016,0,1.7700000000000016,0,TRUE,0,0
25902,0,3.530000000000003,0,3.530000000000003,0,TRUE,0,0
25903,0,3.070000000000003,0.3100000000000003,3.380000000000003,0,TRUE,0.09171597633136094,0
25904,0,3.450000000000003,0,3.450000000000003,0,TRUE,0,0
25905,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
25906,0,3.690000000000003,0,3.690000000000003,0,TRUE,0,0
25907,0,3.7400000000000033,0,3.7400000000000033,0,TRUE,0,0
25908,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
25909,0,3.9200000000000035,0,3.9200000000000035,0,TRUE,0,0
25910,0,3.8700000000000037,0,3.8700000000000037,0,TRUE,0,0
25911,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
25912,0,3.9600000000000035,0,3.9600000000000035,0,TRUE,0,0
25913,0,3.9900000000000038,0,3.9900000000000038,0,TRUE,0,0
25914,0,3.9700000000000033,0,3.9700000000000033,0,TRUE,0,0
25915,0,3.8800000000000034,0,3.8800000000000034,0,TRUE,0,0
25916,0,3.8700000000000037,0,3.8700000000000037,0,TRUE,0,0
25917,0,3.9700000000000033,0,3.9700000000000033,0,TRUE,0,0
25918,0,3.9400000000000035,0,3.9400000000000035,0,TRUE,0,0
25919,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
25920,1.090000000000001,2.7200000000000024,0,2.7200000000000024,0,TRUE,0,0
25927,1.140000000000001,2.060000000000002,0,2.060000000000002,0.18000000000000016,TRUE,0,0
25928,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
25929,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
25930,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
25931,0,3.9200000000000035,0,3.9200000000000035,0,TRUE,0,0
25932,0,3.730000000000003,0,3.730000000000003,0,TRUE,0,0
25933,0,3.8200000000000034,0,3.8200000000000034,0,TRUE,0,0
25934,0,3.8700000000000037,0,3.8700000000000037,0,TRUE,0,0
25935,0,3.8700000000000037,0,3.8700000000000037,0,TRUE,0,0
25936,0,3.6300000000000034,0,3.6300000000000034,0,TRUE,0,0
25937,0,3.9500000000000037,0,3.9500000000000037,0,TRUE,0,0
25938,0,3.9300000000000033,0,3.9300000000000033,0,TRUE,0,0
25939,0,3.490000000000003,0.030000000000000027,3.520000000000003,0,TRUE,0.008522727272727272,0
25940,0,1.7800000000000016,0.9600000000000009,2.7400000000000024,0,TRUE,0.35036496350364965,0
25941,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
25942,0,3.850000000000003,0,3.850000000000003,0,TRUE,0,0
25943,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
25944,0,3.9600000000000035,0,3.9600000000000035,0,TRUE,0,0
25945,0,3.9600000000000035,0,3.9600000000000035,0,TRUE,0,0
25946,0,2.340000000000002,1.5300000000000014,3.8700000000000037,0,TRUE,0.3953488372093023,0
25947,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
25948,0,1.3200000000000012,0.4200000000000004,1.7400000000000015,0,TRUE,0.2413793103448276,0
25949,0,2.450000000000002,0,2.450000000000002,0,TRUE,0,0
25950,0,3.580000000000003,0,3.580000000000003,0,TRUE,0,0
25951,0,1.6400000000000015,0,1.6400000000000015,0,TRUE,0,0
25952,0,3.6700000000000035,0,3.6700000000000035,0,TRUE,0,0
25953,0,3.520000000000003,0,3.520000000000003,0,TRUE,0,0
25954,0,2.6400000000000023,0,2.6400000000000023,0,TRUE,0,0
25955,0,3.9300000000000033,0,3.9300000000000033,0,TRUE,0,0
25956,0,2.6200000000000023,0,2.6200000000000023,0,TRUE,0,0
26172,0,3.200000000000003,0.1100000000000001,3.310000000000003,0,TRUE,0.03323262839879154,0
26173,0,3.440000000000003,0,3.440000000000003,0,TRUE,0,0
26175,0,1.9200000000000017,0,1.9200000000000017,0,TRUE,0,0
26193,0,2.7500000000000027,0,2.7500000000000027,0,TRUE,0,0
26194,0,2.8300000000000027,0,2.8300000000000027,0,TRUE,0,0
26195,0,3.850000000000003,0,3.850000000000003,0,TRUE,0,0
26196,0,2.3500000000000023,0,2.3500000000000023,0,TRUE,0,0
26197,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
26198,0,3.420000000000003,0,3.420000000000003,0,TRUE,0,0
26199,0,3.7100000000000035,0,3.7100000000000035,0,TRUE,0,0
26200,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
26201,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26202,0,3.9500000000000037,0,3.9500000000000037,0,TRUE,0,0
26203,0,3.9700000000000033,0,3.9700000000000033,0,TRUE,0,0
26204,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26205,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26206,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
26207,0,3.8400000000000034,0,3.8400000000000034,0,TRUE,0,0
26208,0,3.9200000000000035,0,3.9200000000000035,0,TRUE,0,0
26209,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
26210,0,3.8400000000000034,0,3.8400000000000034,0,TRUE,0,0
26211,0,3.9700000000000033,0,3.9700000000000033,0,TRUE,0,0
26212,0.19000000000000017,3.540000000000003,0,3.540000000000003,0,TRUE,0,0
26213,0.06000000000000005,3.610000000000003,0,3.610000000000003,0,TRUE,0,0
26214,0,3.9200000000000035,0,3.9200000000000035,0,TRUE,0,0
26215,1.7200000000000015,1.8200000000000016,0,1.8200000000000016,0,TRUE,0,0
26223,1.4300000000000013,2.340000000000002,0,2.340000000000002,0,TRUE,0,0
26224,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26225,0,3.9600000000000035,0,3.9600000000000035,0,TRUE,0,0
26226,0,3.8300000000000036,0,3.8300000000000036,0,TRUE,0,0
26227,0,3.7500000000000036,0,3.7500000000000036,0,TRUE,0,0
26228,0,3.7500000000000036,0,3.7500000000000036,0,TRUE,0,0
26229,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26230,0,3.9600000000000035,0,3.9600000000000035,0,TRUE,0,0
26231,0,3.770000000000003,0,3.770000000000003,0,TRUE,0,0
26232,0,3.8600000000000034,0,3.8600000000000034,0,TRUE,0,0
26233,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26234,0,3.8000000000000034,0,3.8000000000000034,0,TRUE,0,0
26235,0,3.850000000000003,0,3.850000000000003,0,TRUE,0,0
26236,0,3.230000000000003,0,3.230000000000003,0,TRUE,0,0
26237,0,3.360000000000003,0,3.360000000000003,0,TRUE,0,0
26238,0,3.6400000000000032,0,3.6400000000000032,0,TRUE,0,0
26239,0,2.9600000000000026,0,2.9600000000000026,0,TRUE,0,0
26240,0,2.300000000000002,1.2600000000000011,3.560000000000003,0,TRUE,0.3539325842696629,0
26241,0,1.5800000000000014,1.7200000000000015,3.300000000000003,0,TRUE,0.5212121212121212,1
26242,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26243,0,1.4000000000000012,0,1.4000000000000012,0,TRUE,0,0
26245,0,2.2500000000000018,0,2.2500000000000018,0,TRUE,0,0
26246,0,3.650000000000003,0,3.650000000000003,0,TRUE,0,0
26247,0,3.460000000000003,0,3.460000000000003,0,TRUE,0,0
26248,0,3.280000000000003,0,3.280000000000003,0,TRUE,0,0
26249,0,2.9400000000000026,0,2.9400000000000026,0,TRUE,0,0
26250,0,2.420000000000002,0,2.420000000000002,0,TRUE,0,0
26251,0,3.260000000000003,0,3.260000000000003,0,TRUE,0,0
26466,0,1.2900000000000011,0,1.2900000000000011,0,TRUE,0,0
26467,0,1.8200000000000016,0,1.8200000000000016,0,TRUE,0,0
26484,0,1.030000000000001,0,1.030000000000001,0,TRUE,0,0
26485,0,2.280000000000002,0,2.280000000000002,0,TRUE,0,0
26486,0.4200000000000004,1.6500000000000015,0,1.6500000000000015,0,TRUE,0,0
26487,0.4700000000000004,2.5100000000000025,0,2.5100000000000025,0,TRUE,0,0
26488,0,3.6400000000000032,0,3.6400000000000032,0,TRUE,0,0
26489,0,3.8700000000000037,0,3.8700000000000037,0,TRUE,0,0
26490,0,3.610000000000003,0,3.610000000000003,0,TRUE,0,0
26491,0,3.7000000000000033,0,3.7000000000000033,0,TRUE,0,0
26492,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
26493,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26494,0,3.7600000000000033,0,3.7600000000000033,0,TRUE,0,0
26495,0,3.9300000000000033,0,3.9300000000000033,0,TRUE,0,0
26496,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26497,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26498,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
26499,0,3.9300000000000033,0,3.9300000000000033,0,TRUE,0,0
26500,0,3.7400000000000033,0,3.7400000000000033,0,TRUE,0,0
26501,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
26502,0,3.8800000000000034,0,3.8800000000000034,0,TRUE,0,0
26503,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
26504,0,3.8700000000000037,0,3.8700000000000037,0,TRUE,0,0
26505,0,3.9300000000000033,0,3.9300000000000033,0,TRUE,0,0
26506,0,3.9400000000000035,0,3.9400000000000035,0,TRUE,0,0
26507,1.250000000000001,2.460000000000002,0,2.460000000000002,0,TRUE,0,0
26508,0.28000000000000025,3.520000000000003,0,3.520000000000003,0,TRUE,0,0
26509,0,3.350000000000003,0,3.350000000000003,0,TRUE,0,0
26519,1.6700000000000015,1.8000000000000016,0,1.8000000000000016,0.20000000000000018,TRUE,0,0
26520,0,3.4700000000000033,0,3.4700000000000033,0.4500000000000004,TRUE,0,0
26521,0,3.7600000000000033,0,3.7600000000000033,0,TRUE,0,0
26522,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
26523,0,3.8700000000000037,0,3.8700000000000037,0,TRUE,0,0
26524,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26525,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
26526,0,3.8200000000000034,0,3.8200000000000034,0,TRUE,0,0
26527,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
26528,0,3.8400000000000034,0,3.8400000000000034,0,TRUE,0,0
26529,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26530,0,3.9600000000000035,0,3.9600000000000035,0,TRUE,0,0
26531,0,3.8000000000000034,0,3.8000000000000034,0,TRUE,0,0
26532,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26533,0,3.9200000000000035,0,3.9200000000000035,0,TRUE,0,0
26534,0,3.8400000000000034,0,3.8400000000000034,0,TRUE,0,0
26535,0,2.6800000000000024,0,2.6800000000000024,0,TRUE,0,0
26536,0,3.230000000000003,0,3.230000000000003,0,TRUE,0,0
26537,0,2.1300000000000017,0.40000000000000036,2.530000000000002,0,TRUE,0.15810276679841898,0
26538,0.020000000000000018,3.530000000000003,0.08000000000000007,3.610000000000003,0,TRUE,0.0221606648199446,0
26539,0,3.5100000000000033,0,3.5100000000000033,0,TRUE,0,0
26540,0,1.190000000000001,0,1.190000000000001,0,TRUE,0,0
26541,0,3.500000000000003,0,3.500000000000003,0,TRUE,0,0
26542,0,1.8200000000000016,0,1.8200000000000016,0,TRUE,0,0
26543,0,2.120000000000002,0,2.120000000000002,0,TRUE,0,0
26544,0,1.9200000000000017,0,1.9200000000000017,0,TRUE,0,0
26545,0,2.910000000000003,0,2.910000000000003,0,TRUE,0,0
26546,0,3.9400000000000035,0,3.9400000000000035,0,TRUE,0,0
26547,0,1.7900000000000016,0,1.7900000000000016,0,TRUE,0,0
26761,0.2200000000000002,2.2700000000000022,0.030000000000000027,2.300000000000002,0,TRUE,0.013043478260869565,0
26778,0.050000000000000044,0.7400000000000007,1.010000000000001,1.7500000000000016,0,TRUE,0.5771428571428572,1
26779,0.6400000000000006,1.9100000000000017,0.07000000000000006,1.9800000000000018,0,TRUE,0.03535353535353535,0
26780,1.7700000000000016,1.3000000000000012,0,1.3000000000000012,0,TRUE,0,0
26782,1.6700000000000015,1.8200000000000016,0,1.8200000000000016,0,TRUE,0,0
26783,0,3.9400000000000035,0,3.9400000000000035,0,TRUE,0,0
26784,0,3.9800000000000035,0,3.9800000000000035,0,TRUE,0,0
26785,0,3.540000000000003,0,3.540000000000003,0,TRUE,0,0
26786,0,3.9800000000000035,0,3.9800000000000035,0,TRUE,0,0
26787,0,3.9600000000000035,0,3.9600000000000035,0,TRUE,0,0
26788,0,3.9800000000000035,0,3.9800000000000035,0,TRUE,0,0
26789,0,3.770000000000003,0,3.770000000000003,0,TRUE,0,0
26790,0,3.810000000000003,0,3.810000000000003,0,TRUE,0,0
26791,0,3.8900000000000032,0,3.8900000000000032,0,TRUE,0,0
26792,0,3.9700000000000033,0,3.9700000000000033,0,TRUE,0,0
26793,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
26794,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26795,0,3.9700000000000033,0,3.9700000000000033,0,TRUE,0,0
26796,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
26797,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26798,0,3.9800000000000035,0,3.9800000000000035,0,TRUE,0,0
26799,0,3.8400000000000034,0,3.8400000000000034,0,TRUE,0,0
26800,0,3.9700000000000033,0,3.9700000000000033,0,TRUE,0,0
26801,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26802,0,3.7600000000000033,0,3.7600000000000033,0,TRUE,0,0
26803,0.020000000000000018,3.180000000000003,0.10000000000000009,3.280000000000003,0.2400000000000002,TRUE,0.03048780487804878,0
26804,1.7800000000000016,1.4100000000000013,0,1.4100000000000013,0.030000000000000027,TRUE,0,0
26816,0.15000000000000013,2.8600000000000025,0.40000000000000036,3.260000000000003,0.020000000000000018,TRUE,0.12269938650306748,0
26817,0,2.9400000000000026,0.9100000000000008,3.850000000000003,0,TRUE,0.2363636363636364,0
26818,0,3.810000000000003,0,3.810000000000003,0,TRUE,0,0
26819,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
26820,0,3.9300000000000033,0,3.9300000000000033,0,TRUE,0,0
26821,0.40000000000000036,3.2900000000000027,0,3.2900000000000027,0,TRUE,0,0
26822,0.9000000000000008,2.9200000000000026,0,2.9200000000000026,0,TRUE,0,0
26823,0,3.770000000000003,0,3.770000000000003,0,TRUE,0,0
26824,0,3.8200000000000034,0,3.8200000000000034,0,TRUE,0,0
26825,0,3.7500000000000036,0,3.7500000000000036,0,TRUE,0,0
26826,0,3.9200000000000035,0,3.9200000000000035,0,TRUE,0,0
26827,0,3.9600000000000035,0,3.9600000000000035,0,TRUE,0,0
26828,0,3.850000000000003,0,3.850000000000003,0,TRUE,0,0
26829,0,3.8300000000000036,0,3.8300000000000036,0,TRUE,0,0
26830,0,3.8600000000000034,0,3.8600000000000034,0,TRUE,0,0
26831,1.6200000000000014,1.9000000000000017,0,1.9000000000000017,0,TRUE,0,0
26832,0.06000000000000005,3.1200000000000028,0,3.1200000000000028,0,TRUE,0,0
26833,0.040000000000000036,3.6400000000000032,0,3.6400000000000032,0,TRUE,0,0
26834,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
26835,0,3.540000000000003,0,3.540000000000003,0,TRUE,0,0
26836,0,2.7400000000000024,0,2.7400000000000024,0,TRUE,0,0
26837,0,2.5400000000000023,0,2.5400000000000023,0,TRUE,0,0
26838,0,3.9400000000000035,0,3.9400000000000035,0,TRUE,0,0
26839,0,3.3700000000000028,0,3.3700000000000028,0,TRUE,0,0
26840,0,3.7200000000000033,0,3.7200000000000033,0,TRUE,0,0
26841,0,3.8400000000000034,0,3.8400000000000034,0,TRUE,0,0
26842,0,2.910000000000003,0,2.910000000000003,0,TRUE,0,0
27062,0,0.9400000000000008,0.07000000000000006,1.010000000000001,0,TRUE,0.06930693069306931,0
27071,0,1.6000000000000014,0.3300000000000003,1.9300000000000017,0,TRUE,0.17098445595854922,0
27072,0,1.4100000000000013,0.7500000000000007,2.160000000000002,0,TRUE,0.3472222222222222,0
27073,0,2.300000000000002,0.8500000000000008,3.150000000000003,0,TRUE,0.2698412698412698,0
27074,1.3500000000000012,1.9900000000000018,0,1.9900000000000018,0,TRUE,0,0
27075,0.8600000000000008,3.0800000000000027,0,3.0800000000000027,0,TRUE,0,0
27076,0.2200000000000002,3.6600000000000033,0,3.6600000000000033,0,TRUE,0,0
27077,0.06000000000000005,3.8400000000000034,0,3.8400000000000034,0,TRUE,0,0
27078,0,3.8600000000000034,0,3.8600000000000034,0,TRUE,0,0
27079,0,3.9200000000000035,0,3.9200000000000035,0,TRUE,0,0
27080,0,3.560000000000003,0,3.560000000000003,0,TRUE,0,0
27081,0,3.690000000000003,0,3.690000000000003,0,TRUE,0,0
27082,0,3.9200000000000035,0,3.9200000000000035,0,TRUE,0,0
27083,0,3.9900000000000038,0,3.9900000000000038,0,TRUE,0,0
27084,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
27085,0,3.9500000000000037,0,3.9500000000000037,0,TRUE,0,0
27086,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
27087,0,3.9200000000000035,0,3.9200000000000035,0,TRUE,0,0
27088,0,3.8900000000000032,0,3.8900000000000032,0,TRUE,0,0
27089,0,3.8300000000000036,0,3.8300000000000036,0,TRUE,0,0
27090,0,3.9600000000000035,0,3.9600000000000035,0,TRUE,0,0
27091,0.040000000000000036,2.500000000000002,0,2.500000000000002,0.5200000000000005,TRUE,0,0
27092,0.3200000000000003,2.490000000000002,0,2.490000000000002,0.7000000000000006,TRUE,0,0
27093,0.38000000000000034,2.290000000000002,0,2.290000000000002,0.26000000000000023,TRUE,0,0
27094,0.4200000000000004,2.370000000000002,0,2.370000000000002,0,TRUE,0,0
27095,0.7100000000000006,1.140000000000001,0.7300000000000006,1.8700000000000017,0.3100000000000003,TRUE,0.39037433155080214,0
27096,0.4400000000000004,0.2300000000000002,1.6500000000000015,1.8800000000000017,1.110000000000001,TRUE,0.8776595744680851,1
27097,0.6100000000000005,0.2200000000000002,1.8700000000000017,2.0900000000000016,0.6100000000000005,TRUE,0.8947368421052633,1
27102,1.6300000000000014,1.3500000000000012,0,1.3500000000000012,0.10000000000000009,TRUE,0,0
27103,1.2600000000000011,2.530000000000002,0,2.530000000000002,0.08000000000000007,TRUE,0,0
27104,2.100000000000002,1.7400000000000015,0,1.7400000000000015,0,TRUE,0,0
27112,1.4800000000000013,0.39000000000000035,0.7700000000000007,1.160000000000001,0.09000000000000008,TRUE,0.6637931034482759,1
27113,1.240000000000001,1.020000000000001,0,1.020000000000001,0.08000000000000007,TRUE,0,0
27114,1.150000000000001,1.140000000000001,0,1.140000000000001,0.1200000000000001,TRUE,0,0
27120,0.7300000000000006,1.250000000000001,0,1.250000000000001,0.5600000000000005,TRUE,0,0
27121,0.3500000000000003,3.2900000000000027,0,3.2900000000000027,0.17000000000000015,TRUE,0,0
27122,0.6400000000000006,3.0400000000000027,0,3.0400000000000027,0,TRUE,0,0
27123,0.7000000000000006,2.300000000000002,0,2.300000000000002,0,TRUE,0,0
27124,1.090000000000001,2.0900000000000016,0,2.0900000000000016,0,TRUE,0,0
27125,1.4500000000000013,1.9000000000000017,0,1.9000000000000017,0,TRUE,0,0
27127,0.010000000000000009,3.770000000000003,0,3.770000000000003,0,TRUE,0,0
27128,0,3.8900000000000032,0,3.8900000000000032,0,TRUE,0,0
27129,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
27130,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
27131,0,3.690000000000003,0,3.690000000000003,0,TRUE,0,0
27132,0,3.280000000000003,0,3.280000000000003,0,TRUE,0,0
27133,0,3.0100000000000025,0,3.0100000000000025,0,TRUE,0,0
27134,0,3.460000000000003,0,3.460000000000003,0,TRUE,0,0
27135,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
27136,0,2.450000000000002,0.030000000000000027,2.480000000000002,0,TRUE,0.012096774193548387,0
27137,0,3.490000000000003,0,3.490000000000003,0,TRUE,0,0
27357,0,2.9300000000000024,0,2.9300000000000024,0,TRUE,0,0
27358,0.5800000000000005,2.030000000000002,0,2.030000000000002,0,TRUE,0,0
27359,0,1.090000000000001,0,1.090000000000001,0,TRUE,0,0
27365,0,2.060000000000002,0,2.060000000000002,0,TRUE,0,0
27366,0,3.530000000000003,0,3.530000000000003,0,TRUE,0,0
27367,0,3.7900000000000036,0,3.7900000000000036,0,TRUE,0,0
27368,0,3.9600000000000035,0,3.9600000000000035,0,TRUE,0,0
27369,0,3.8900000000000032,0,3.8900000000000032,0,TRUE,0,0
27370,0,3.9000000000000035,0,3.9000000000000035,0,TRUE,0,0
27371,0,3.9400000000000035,0,3.9400000000000035,0,TRUE,0,0
27372,0,3.9400000000000035,0,3.9400000000000035,0,TRUE,0,0
27373,0,3.7600000000000033,0,3.7600000000000033,0,TRUE,0,0
27374,0,3.8300000000000036,0,3.8300000000000036,0,TRUE,0,0
27375,0,3.8800000000000034,0,3.8800000000000034,0,TRUE,0,0
27376,0,3.320000000000003,0,3.320000000000003,0,TRUE,0,0
27377,0,3.9700000000000033,0,3.9700000000000033,0,TRUE,0,0
27378,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
27379,0,3.7800000000000034,0,3.7800000000000034,0,TRUE,0,0
27380,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
27381,0,3.9500000000000037,0,3.9500000000000037,0,TRUE,0,0
27382,0,3.9500000000000037,0,3.9500000000000037,0,TRUE,0,0
27383,0,3.730000000000003,0,3.730000000000003,0,TRUE,0,0
27384,0.06000000000000005,3.620000000000003,0,3.620000000000003,0.2500000000000002,TRUE,0,0
27385,0.6200000000000006,1.6000000000000014,0,1.6000000000000014,0.5600000000000005,TRUE,0,0
27397,0,2.8600000000000025,0,2.8600000000000025,0.040000000000000036,TRUE,0,0
27398,0,3.9700000000000033,0,3.9700000000000033,0,TRUE,0,0
27399,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
27400,0.050000000000000044,1.060000000000001,0,1.060000000000001,0,TRUE,0,0
27422,0.26000000000000023,3.480000000000003,0,3.480000000000003,0,TRUE,0,0
27423,0.5700000000000005,3.190000000000003,0,3.190000000000003,0,TRUE,0,0
27424,1.9000000000000017,1.6600000000000015,0,1.6600000000000015,0,TRUE,0,0
27425,1.9100000000000017,1.4400000000000013,0,1.4400000000000013,0,TRUE,0,0
27426,0,2.7000000000000024,0,2.7000000000000024,0,TRUE,0,0
27427,0,3.6700000000000035,0,3.6700000000000035,0,TRUE,0,0
27428,0,3.2100000000000026,0,3.2100000000000026,0,TRUE,0,0
27429,0,2.5200000000000022,0,2.5200000000000022,0,TRUE,0,0
27430,0,2.7700000000000022,0,2.7700000000000022,0,TRUE,0,0
27431,0,2.8800000000000026,0.4200000000000004,3.300000000000003,0,TRUE,0.12727272727272726,0
27432,0,3.520000000000003,0,3.520000000000003,0,TRUE,0,0
27619,0,1.100000000000001,0,1.100000000000001,0,TRUE,0,0
27642,0,0,1.030000000000001,1.030000000000001,0,TRUE,1,1
27651,0,1.2900000000000011,0,1.2900000000000011,0,TRUE,0,0
27652,0,3.5500000000000034,0,3.5500000000000034,0,TRUE,0,0
27653,0.5300000000000005,2.9000000000000026,0.20000000000000018,3.1000000000000028,0,TRUE,0.06451612903225806,0
27654,1.7600000000000016,1.6500000000000015,0,1.6500000000000015,0,TRUE,0,0
27655,1.010000000000001,1.6400000000000015,0,1.6400000000000015,0,TRUE,0,0
27656,0.040000000000000036,3.4300000000000033,0,3.4300000000000033,0,TRUE,0,0
27657,1.4700000000000013,1.220000000000001,0,1.220000000000001,0,TRUE,0,0
27659,0,2.480000000000002,0,2.480000000000002,0,TRUE,0,0
27660,0,3.8300000000000036,0,3.8300000000000036,0,TRUE,0,0
27661,0,3.9300000000000033,0,3.9300000000000033,0,TRUE,0,0
27662,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
27663,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
27664,0,3.9100000000000037,0,3.9100000000000037,0,TRUE,0,0
27665,0,3.8800000000000034,0,3.8800000000000034,0,TRUE,0,0
27666,0,3.9500000000000037,0,3.9500000000000037,0,TRUE,0,0
27667,0,3.8900000000000032,0,3.8900000000000032,0,TRUE,0,0
27668,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
27669,0,3.610000000000003,0,3.610000000000003,0,TRUE,0,0
27670,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
27671,0,3.300000000000003,0,3.300000000000003,0,TRUE,0,0
27672,0,3.9300000000000033,0,3.9300000000000033,0,TRUE,0,0
27673,0,3.9300000000000033,0,3.9300000000000033,0,TRUE,0,0
27674,0,3.8300000000000036,0,3.8300000000000036,0,TRUE,0,0
27675,0,3.8700000000000037,0,3.8700000000000037,0,TRUE,0,0
27676,0,3.8800000000000034,0,3.8800000000000034,0,TRUE,0,0
27677,0.20000000000000018,3.410000000000003,0,3.410000000000003,0,TRUE,0,0
27678,0.4500000000000004,1.6400000000000015,0,1.6400000000000015,0.3500000000000003,TRUE,0,0
27681,0.15000000000000013,1.6900000000000015,0,1.6900000000000015,0.14000000000000012,TRUE,0,0
27687,1.030000000000001,2.400000000000002,0,2.400000000000002,0,TRUE,0,0
27688,0.5500000000000005,2.8300000000000027,0,2.8300000000000027,0.020000000000000018,TRUE,0,0
27692,0,1.100000000000001,0,1.100000000000001,0,TRUE,0,0
27693,0,3.500000000000003,0,3.500000000000003,0,TRUE,0,0
27694,0,2.8000000000000025,0,2.8000000000000025,0,TRUE,0,0
27695,0,2.6700000000000026,0,2.6700000000000026,0,TRUE,0,0
27696,0.30000000000000027,3.3900000000000032,0,3.3900000000000032,0,TRUE,0,0
27697,2.530000000000002,1.3000000000000012,0,1.3000000000000012,0,TRUE,0,0
27710,2.480000000000002,1.020000000000001,0,1.020000000000001,0,TRUE,0,0
27711,2.190000000000002,1.7000000000000015,0,1.7000000000000015,0,TRUE,0,0
27722,0.10000000000000009,3.0100000000000025,0,3.0100000000000025,0,TRUE,0,0
27723,0,3.490000000000003,0,3.490000000000003,0,TRUE,0,0
27724,0,3.7800000000000034,0,3.7800000000000034,0,TRUE,0,0
27725,0,4.0000000000000036,0,4.0000000000000036,0,TRUE,0,0
27726,0,3.8400000000000034,0,3.8400000000000034,0,TRUE,0,0
27727,0,3.610000000000003,0,3.610000000000003,0,TRUE,0,0
27914,0,1.5900000000000014,0,1.5900000000000014,0,TRUE,0,0
27942,0.4600000000000004,2.6300000000000026,0,2.6300000000000026,0,TRUE,0,0
27943,0,0.9000000000000008,0.3200000000000003,1.220000000000001,0,TRUE,0.26229508196721313,0
