network_name,potential_component,PotentialCertificateAreaHa,ComponentMaxAreaHa,candidate_cells,existing_patches,RequiredAreaHa,CanAnchor,PassesPotentialArea,FeasiblePotentialComponent
Subarea4,3,1200.112587084962,1209.1100000000008,288,46,1000,TRUE,TRUE,TRUE
Subarea4,4,4.240000000000004,4.240000000000004,2,0,1000,FALSE,FALSE,FALSE
Subarea4,5,2.140000000000002,2.140000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea4,6,1714.000000683595,1714.0000000000014,426,12,1000,TRUE,TRUE,TRUE
Subarea4,7,5.850000000000005,5.850000000000005,2,0,1000,FALSE,FALSE,FALSE
Subarea4,8,55.45359926757817,57.990000000000045,15,1,1000,TRUE,FALSE,FALSE
Subarea4,9,2.2700000000000022,2.2700000000000022,1,0,1000,FALSE,FALSE,FALSE
Subarea4,10,2.280000000000002,2.280000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea4,11,3.079999853515627,3.0800000000000023,1,2,1000,TRUE,FALSE,FALSE
Subarea4,12,731.4404382324224,731.4600000000005,184,17,1000,TRUE,FALSE,FALSE
Subarea4,13,76.54999985351566,76.55000000000004,15,3,1000,TRUE,FALSE,FALSE
Subarea4,14,25.24999980468751,25.250000000000007,3,6,1000,TRUE,FALSE,FALSE
Subarea4,15,445.6243982421878,461.4600000000003,107,25,1000,TRUE,FALSE,FALSE
Subarea4,16,14.200000000000012,14.200000000000012,5,1,1000,TRUE,FALSE,FALSE
Subarea4,17,7.160000000000006,7.160000000000006,2,0,1000,FALSE,FALSE,FALSE
Subarea4,18,97.7960036132813,98.86000000000004,17,4,1000,TRUE,FALSE,FALSE
Subarea4,19,6.010000000000005,6.010000000000005,2,0,1000,FALSE,FALSE,FALSE
Subarea4,21,3.6400000000000032,3.6400000000000032,1,0,1000,FALSE,FALSE,FALSE
Subarea4,22,9.140000000000008,9.140000000000008,3,0,1000,FALSE,FALSE,FALSE
Subarea4,23,5.849600341796879,6.190000000000004,2,1,1000,TRUE,FALSE,FALSE
Subarea4,24,3.070000000000003,3.070000000000003,1,0,1000,FALSE,FALSE,FALSE
